abstract,keywords,author,url,doi,issn,year,pages,volume,journal,title,ENTRYTYPE,ID
"Wireless Sensor Network (WSN) is emerging as a valuable resolution to distant monitoring and control issues. These are used to keep an eye on the remote, hazardous, antagonistic, and large-scale target-regions. Random dispersion of Sensor Nodes (SNs) from air is the most suited technique to set up WSN in such regions, but it endure various imperfections, i.e., a large number of SNs are needed to attain preferred coverage level. Moreover, its randomness may be hampered by atmospheric winds while dropping from air. In this research article three models for the precise placement of SNs have been proposed. Each successive model is an enhancement and refinement of its base model. The proposed models utilize the potential attained as a result of high falling height to position the SNs on their preferred locations (PLs). All the PLs are computed initially and SNs are equipped with a small sized economical carrier glider (CG) which floats them to their PL. The movement of a glider is controlled by the piloting SN. The first model defines the significance of a virtual path and the technique used by a CG to follow it to reach its PL. But, it suffers from a path swerving problem. The second model incorporates the virtual-path updating mechanism in the basic model. This rectifies the problem of path swerving and makes it resistant to the winds. The third model further refines its base model by introducing a radius reduction technique to enhance its precision and energy efficiency. The proposed models use an obstinate technique to maintain the direction of movement of a floating CG towards the PL in order to deal with atmospheric winds.","Sensor node, Deployment, Coverage, Wireless Sensor Network, Carrier glider",Sharma Vikrant and Patel R.B. and Bhadauria H.S. and Prasad D.,https://www.sciencedirect.com/science/article/pii/S0921889016306145,https://doi.org/10.1016/j.robot.2017.10.015,0921-8890,2018,1--13,100,Robotics and Autonomous Systems,Glider assisted schemes to deploy sensor nodes in Wireless Sensor Networks,article,VIKRANT20181
"Intelligent path planning is a significant tool for field of industrial robot. This field has attracted the attention of numerous researchers due to the great market demands, broad application prospects, and large potential development. Due to the limitation of neighborhood, the path search by the original A* algorithm is more likely to fail, and the solved path may contain too many local paths. In this study, an improved A* algorithm is proposed to solve the robot path planning problem. The first improvement of the advanced method is the local path between the current node and the goal node, which is planned before the next search in the neighborhood of the current node. And the local path will be adopted directly if it is safe and collisionless. The second advantage of this method is the utilization of post-processing stage to optimize the resulting path, by straightening the local path to reduce the number of local paths as well as the path length. In order to verify the theoretical advantages of the improved A* algorithm, a series of two-dimensional figures of the robot task was presented in this paper. In addition, some comparative experiments in the virtual and real robot manipulator platform are performed to examine the improved A* algorithm. Experimental results show that the search success rate of the improved A* algorithm is higher than the original A* algorithm, along with a shorter and smoother path could be obtained by the improved A* algorithm. Therefore, the success rate of robot path planning and the optimal extent of the robot path are effectively improved by the improved A* algorithm.","Robot manipulator, Path planning, Improved A* algorithm, Path optimization",Bing Fu and Lin Chen and Yuntao Zhou and Dong Zheng and Zhiqi Wei and Jun Dai and Haihong Pan,https://www.sciencedirect.com/science/article/pii/S0921889017306590,https://doi.org/10.1016/j.robot.2018.04.007,0921-8890,2018,26--37,106,Robotics and Autonomous Systems,An improved A* algorithm for the industrial robot path planning with high success rate and short length,article,FU201826
"The high probability of hardware failures prevents many advanced robots (e.g., legged robots) from being confidently deployed in real-world situations (e.g., post-disaster rescue). Instead of attempting to diagnose the failures, robots could adapt by trial-and-error in order to be able to complete their tasks. In this situation, damage recovery can be seen as a Reinforcement Learning (RL) problem. However, the best RL algorithms for robotics require the robot and the environment to be reset to an initial state after each episode, that is, the robot is not learning autonomously. In addition, most of the RL methods for robotics do not scale well with complex robots (e.g., walking robots) and either cannot be used at all or take too long to converge to a solution (e.g., hours of learning). In this paper, we introduce a novel learning algorithm called ?Reset-free Trial-and-Error? (RTE) that (1) breaks the complexity by pre-generating hundreds of possible behaviors with a dynamics simulator of the intact robot, and (2) allows complex robots to quickly recover from damage while completing their tasks and taking the environment into account. We evaluate our algorithm on a simulated wheeled robot, a simulated six-legged robot, and a real six-legged walking robot that are damaged in several ways (e.g., a missing leg, a shortened leg, faulty motor, etc.) and whose objective is to reach a sequence of targets in an arena. Our experiments show that the robots can recover most of their locomotion abilities in an environment with obstacles, and without any human intervention.","Robot damage recovery, Autonomous systems, Robotics, Trial-and-Error learning, Reinforcement learning",Konstantinos Chatzilygeroudis and Vassilis Vassiliades and Jean-Baptiste Mouret,https://www.sciencedirect.com/science/article/pii/S0921889017302440,https://doi.org/10.1016/j.robot.2017.11.010,0921-8890,2018,236--250,100,Robotics and Autonomous Systems,Reset-free Trial-and-Error Learning for Robot Damage Recovery,article,CHATZILYGEROUDIS2018236
"Thirty-five papers from the ethological literature were surveyed with the perception and reaction of flying animals to autonomous navigation tasks organized and analyzed using a schema theoretic framework. Flying animals are an existence proof of autonomous collision-free flight in unknown and disordered environments. Because they successfully avoid obstacles, self-orient, and evade predators and capture prey to survive, the collected information could inform the design of biologically-inspired behaviors for control of a small unmanned aerial system (SUAS) to improve the current state-of-the art in autonomous obstacle avoidance. Five observations were derived from the surveyed papers: sensing is done by vision in lighted scenarios and sonar in darkness, one sensor is always dominant, adaptive sensing is beneficial, no preference was identified for lateral versus vertical avoidance maneuvers, and reducing speed is consistently seen across species in response to objects in the flight path. Additionally, the questions of defining clutter and scale of speed reduction left unanswered by the literature were discussed. Finally, three rules for control of a SUAS in an unknown environment that restricts maneuverability were identified. These are the distance to begin maneuvers to avoid an obstacle in the flight path, the direction to adjust the flight path, and the role of centered flight in determining the adjustment.","Bio-inspired, Behavior-based robotics, Animal behavior, Small unmanned aerial systems",Traci A. Sarmiento and Robin R. Murphy,https://www.sciencedirect.com/science/article/pii/S0921889017301197,https://doi.org/10.1016/j.robot.2017.09.002,0921-8890,2018,17--29,99,Robotics and Autonomous Systems,Insights on obstacle avoidance for small unmanned aerial systems from a study of flying animal behavior,article,SARMIENTO201817
"This paper addresses ?unified bipedal gait? control, which autonomously selects the energy-minimized gait from walking and running at any feasible gait speeds. Humans select walking/running at low/high speed in pursuit of energy minimization and transition between them naturally. Despite the quite different behaviors of walking and running, human gaits share an inherent controller. The unified bipedal gait uses the inherent controller, which implements passive dynamic autonomous control (PDAC) based on a damping and spring-loaded inverted pendulum (D-SLIP) model. Although this D-SLIP could cause chaotic motions, compliance in the D-SLIP dynamics switches behaviors between walking and running, that is, low/high compliant legs for walking/running. This property is employed by the virtual holonomic constraint of the PDAC to extract the required characteristics of walking/running from the D-SLIP dynamics while restraining the chaotic motions for asymptotic stability. As a result, the unified bipedal gait bifurcates to walking and running via autonomous transition to minimize energy cost at any feasible gait speeds.","3-D bipedal gait, Limit cycle, Transition motion, Energy minimization, Passive dynamic autonomous control, Unified bipedal gait",Taisuke Kobayashi and Kosuke Sekiyama and Yasuhisa Hasegawa and Tadayoshi Aoyama and Toshio Fukuda,https://www.sciencedirect.com/science/article/pii/S0921889017303251,https://doi.org/10.1016/j.robot.2018.02.005,0921-8890,2018,27--41,103,Robotics and Autonomous Systems,Unified bipedal gait for autonomous transition between walking and running in pursuit of energy minimization,article,KOBAYASHI201827
"This paper presents a new approach for predicting slippage associated with individual wheels in off-road mobile robots. More specifically, machine learning regression algorithms are trained considering proprioceptive sensing. This contribution is validated by using the MIT single-wheel testbed equipped with an MSL spare wheel. The combination of IMU-related and torque-related features outperforms the torque-related features only. Gaussian process regression results in a proper trade-off between accuracy and computation time. Another advantage of this algorithm is that it returns the variance associated with each prediction, which might be used for future route planning and control tasks. The paper also provides a comparison between machine learning regression and classification algorithms.","Gaussian process regression, Inertial measurement unit (IMU), Machine learning regression, Mars science laboratory (MSL) wheel, Slip",Ramon Gonzalez and Mirko Fiacchini and Karl Iagnemma,https://www.sciencedirect.com/science/article/pii/S0921889018300174,https://doi.org/10.1016/j.robot.2018.03.013,0921-8890,2018,85--93,105,Robotics and Autonomous Systems,Slippage prediction for off-road mobile robots via machine learning regression and proprioceptive sensing,article,GONZALEZ201885
"This work proposes a robust visual odometry method for structured environments that combines point features with line and plane segments, extracted through an RGB-D camera. Noisy depth maps are processed by a probabilistic depth fusion framework based on Mixtures of Gaussians to denoise and derive the depth uncertainty, which is then propagated throughout the visual odometry pipeline. Probabilistic 3D plane and line fitting solutions are used to model the uncertainties of the feature parameters and pose is estimated by combining the three types of primitives based on their uncertainties. Performance evaluation on RGB-D sequences collected in this work and two public RGB-D datasets: TUM and ICL-NUIM show the benefit of using the proposed depth fusion framework and combining the three feature-types, particularly in scenes with low-textured surfaces, dynamic objects and missing depth measurements.","Visual odometry, Probabilistic plane and line extraction, Depth fusion, Depth uncertainty, Structured environments",Pedro F. Proença and Yang Gao,https://www.sciencedirect.com/science/article/pii/S0921889017303378,https://doi.org/10.1016/j.robot.2018.02.018,0921-8890,2018,25--39,104,Robotics and Autonomous Systems,"Probabilistic RGB-D odometry based on points, lines and planes under depth uncertainty",article,PROENCA201825
"A robot introduced into an animal group, accepted by the animals as conspecifics, and capable of interacting with them is an efficient tool for ethological research, particularly in studies of collective and social behaviour. In this paper, we present the implementation of an autonomous mobile robot developed by the authors to study group behaviour of chicks of the domestic chicken (Gallus gallus domesticus). We discuss the design of the robot and of the experimental framework that we built to run animal?robot experiments. The robot design was experimentally validated, we demonstrated that the robot can be socially integrated into animal groups. The designed system extends the current state of the art in the field of animal?robot interaction in general and the birds study in particular by combining such advantages as (1) the robot being a part of the group, (2) the possibility of mixed multi-robot, multi-animal groups, and (3) close-loop control of robots. It opens new opportunities in the study of behaviour in domestic fowl by using mobile robots; being socially integrated into the animal group, robots can profit from the positive feedback mechanism that plays key roles in animal collective behaviour. They have potential applications in various domains, from pure scientific research to applied areas such as control and ensuring welfare of poultry.","Animal?robot interaction, Autonomous mobile robots, Visual tracking, Sound localisation, Collective animal behaviour",A. Gribovskiy and J. Halloy and J.L. Deneubourg and F. Mondada,https://www.sciencedirect.com/science/article/pii/S0921889017306486,https://doi.org/10.1016/j.robot.2018.02.003,0921-8890,2018,42--55,103,Robotics and Autonomous Systems,Designing a socially integrated mobile robot for ethological research,article,GRIBOVSKIY201842
"In this paper, an accurate real-time ball trajectory estimation approach working on the onboard stereo camera system for the humanoid ping-pong robot has been presented. As the asynchronous observations from different cameras will great reduce the accuracy of the trajectory estimation, the proposed approach will main focus on increasing the estimation accuracy under those asynchronous observations via concerning the flying ball?s motion consistency. The approximate polynomial trajectory model for the flying ball is built to optimize the best parameters from the asynchronous observations in each discrete temporal interval. The experiments show the proposed approach can performance much better than the method that ignores the asynchrony and can achieve the similar performance as the hardware-triggered synchronizing based method, which cannot be deployed in the real onboard vision system due to the limited bandwidth and real-time output requirement.","Humanoid ping-pong robot, Onboard vision, Trajectory estimation",Yong Liu and Liang Liu,https://www.sciencedirect.com/science/article/pii/S0921889017306929,https://doi.org/10.1016/j.robot.2017.12.004,0921-8890,2018,34--44,101,Robotics and Autonomous Systems,Accurate real-time ball trajectory estimation with onboard stereo camera system for humanoid ping-pong robot,article,LIU201834
"One challenge in designing side-by-side robotic wheelchairs is to improve the comfort of the users, caregivers and surrounding people in crowded environments. Among different scenarios that a side-by-side robotic wheelchair has to deal with, crossing pedestrians is a common situation. Yet techniques developed for tackling the problem of passing pedestrians have still failed to take into account enough factors related to human walking behavior, therefore the navigation plan is not natural. To tackle this problem, this paper proposes a novel navigation model for side-by-side robotic wheelchairs that considers the Friendly Link factor and Preferred Walking Velocity related to the comfort of wheelchair users, caregivers and pedestrians. The model is carried out based on an experimental observation and data collection. The developed model is then validated by comparing the distance errors between the moving solutions of the new model and previous methods with the real solutions of humans based on a natural walking scenario. The experimental results show that the performance of the proposed technique is significantly better than that of previous techniques.",,Vinh The Nguyen and Chandimal Jayawardena and Iman Ardekani,https://www.sciencedirect.com/science/article/pii/S0921889017300027,https://doi.org/10.1016/j.robot.2017.10.008,0921-8890,2018,27--40,100,Robotics and Autonomous Systems,A navigation model for side-by-side robotic wheelchairs for optimizing social comfort in crossing situations,article,NGUYEN201827
"This paper seeks insight into stabilization mechanisms for periodic walking gaits in 3D bipedal robots. Based on this insight, a control strategy based on virtual constraints, which imposes coordination between joints rather than a temporal evolution, will be proposed for achieving asymptotic convergence toward a periodic motion. For planar bipeds with one degree of underactuation, it is known that a vertical displacement of the center of mass ? with downward velocity at the step transition ? inducesstability of a walking gait. This paper concerns the qualitative extension of this type of property to 3D walking with two degrees of underactuation. It is shown that a condition on the position of the center of mass in the horizontal plane at the transition between steps induces synchronization between the motions in the sagittal and frontal planes. A combination of the conditions for self-synchronization and vertical oscillations leads to stable gaits. The algorithm for self-stabilization of 3D walking gaits is first developed for a simplified model of a walking robot (an inverted pendulum with variable length legs), and then it is extended to a complex model of the humanoid robot Romeo using the notion of Hybrid Zero Dynamics. Simulations of the model of the robot illustrate the efficacy of the method and its robustness.","Robotics, Feedback control, Self-stability, Legged robots, Mechanical systems, Hybrid systems, Periodic solutions",Christine Chevallereau and Hamed Razavi and Damien Six and Yannick Aoustin and Jessy Grizzle,https://www.sciencedirect.com/science/article/pii/S0921889017300544,https://doi.org/10.1016/j.robot.2017.10.018,0921-8890,2018,43--60,100,Robotics and Autonomous Systems,Self-synchronization and self-stabilization of 3D bipedal walking gaits,article,CHEVALLEREAU201843
"Robotic solutions for delivery tasks in urban and unstructured areas have represented a solid and considerable field of research in recent years. The aim of the proposed paper is to present the technical feasibility and usability of a robotic solution able to carry items from outdoor areas up to the user?s apartment and vice-versa. The proposed solution is based on three heterogeneous mobile platforms, working in three different environments (domestic, condominium, outdoor), able to cooperate among themselves and with other machines in the framework (i.e. the elevator of the condominium). The evaluation was performed in realistic environments involving 30 end-users.","Service robotics, Cooperative robotics, Delivery, User centered design",Raffaele Limosani and Raffele Esposito and Alessandro Manzi and Giancarlo Teti and Filippo Cavallo and Paolo Dario,https://www.sciencedirect.com/science/article/pii/S0921889016302457,https://doi.org/10.1016/j.robot.2018.02.001,0921-8890,2018,56--67,103,Robotics and Autonomous Systems,Robotic delivery service in combined outdoor?indoor environments: technical analysis and user evaluation,article,LIMOSANI201856
"With a focus on a number of state-of-the-art techniques in the area of autonomous non-rigid space systems control, realization of a comprehensive strategy is worthy of investigation to handle a set of parameters of the present overactuated processes with model uncertainties. In a word, the subject behind the research is to guarantee the desirable performance of a class of the autonomous space systems, which can be considered through the moments of inertia, the central of mass, the profile of the thrust vector and the misalignments of the propellant engine to deal with mission operation plans. There is the attitude cascade strategy including the low thrust three-axis engine off mode control, the low thrust x-axis engine on mode control and finally the high thrust y,z-axis engine on mode control, respectively. The control strategy is realized in a number of loops, as long as the on and off modes of the propellant engine are focused on the Euler angles control, in finite burn time, and quaternion vector control, in non-burn time, respectively, in line with parameters variations. It is to note that the parameters variations are coherently different in each one of the engine modes. The dynamics of high-low thrusters are taken into real consideration, where the control allocations in association with the pulse-width pulse-frequency modulators are employed to cope with a set of on?off reaction thrusters. The investigated results are finally analyzed in line with some related well-known benchmarks to verify the approach performance. The main contribution and motivation of the strategy investigated here is to propose a novel three-axis comprehensive cascade robust control solution to be able to deal with the parameters of autonomous non-rigid space systems under control with model uncertainties, in a synchronous manner, once the results regarding the tracking of the three-axis referenced commands are efficient with high accuracy along with the recent potential outcomes, researched in this area.","Comprehensive cascade control strategy, Propellant engine modes control, Autonomous non-rigid space systems, Model uncertainties",A.H. Mazinan,https://www.sciencedirect.com/science/article/pii/S0921889015301056,https://doi.org/10.1016/j.robot.2015.12.004,0921-8890,2022,102587,155,Robotics and Autonomous Systems,On comprehensive cascade control strategy considering a class of overactuated autonomous non-rigid space systems with model uncertainties,article,MAZINAN2022102587
"Inverse kinematic (IK) problems based on the product of exponentials (POE) model are often transformed to a series of Paden?Kahan subproblems, which are based on geometric methods with geometric constraints. The focus of subproblem is to solve the 3rd order subproblems, among which the 3R-type subproblem is the most prevalent. In this paper, a general frame for the inverse solution of arbitrary 3R types, without geometric constraints, is presented. It can be applied in different 3R types of practical cases, including those with parallel, intersecting, and skewed relationships. This paper mainly focuses on: (1) developing a real algebraic geometric (RAG) method based on the properties of the screw theory and the Rodrigues? rotation formula; (2) obtaining the closed-form solutions for arbitrary 3R subproblems, and ensuring the accuracies of these solutions; (3) expanding the Paden?Kahan subproblems and meeting the demands of online real-time applications; and finally, (4) verifying the effectiveness of the RAG method, through comparisons with the geometric method, using simulations and real experiments. The proposed frame can be widely applied in series, reconfigurable, and other types of robots.","Inverse kinematics, Product of exponentials (POE), Screw theory, Rodrigues? rotation formula",Haixia Wang and Xiao Lu and Chunyang Sheng and Zhiguo Zhang and Wei Cui and Yuxia Li,https://www.sciencedirect.com/science/article/pii/S0921889017307571,https://doi.org/10.1016/j.robot.2018.04.002,0921-8890,2018,138--145,105,Robotics and Autonomous Systems,General frame for arbitrary 3R subproblems based on the POE model,article,WANG2018138
"The closed-loop dynamic control of parallel mechanisms is a challenging field due to the high complexity of their dynamic behavior, especially those with prismatic actuators. Prismatic joints usually provide considerable amount of friction which could vary along its axis. This paper addresses the application of different control algorithms in order to tackle the challenges in closed-loop control of an overconstrained 3-DOF decoupled parallel mechanism which compromises three prismatic actuators with variable frictions along each axis. In addition, a Kinect vision sensor, as the position feedback, is installed. Since the Kinect RGB sensor performs at 30 frame per second, there is a 33 ms delay in the feedback of the control unit which restricts the control loop frequency to maximum value of 30 Hz. Then, based on the models obtained from the identifications of step response, kinetic friction and inverse dynamic model, various attempts have been made in order to obtain a controller with a reasonably performance. First, the conventional PID and sliding mode controllers are applied. Then, the position?velocity controller based on the obtained experience of the mechanism performance is proposed, in which a feedforward unit as the friction compensator is added to the latter feedback-based control units. Eventually, a feedback?feedforward controller based on PID controller and a compensator based on the identified inverse dynamic model is applied to the mechanism which was able to improve the performance of the control unit to a sufficient level.","Dynamic control, Inverse dynamics, Overconstrained parallel mechanisms, PID controller, Sliding mode controller, Feedforward compensator, Vision feedback",Mohammad Sharifzadeh and Mehdi {Tale Masouleh} and Ahmad Kalhor and Pourya Shahverdi,https://www.sciencedirect.com/science/article/pii/S0921889017305390,https://doi.org/10.1016/j.robot.2018.01.003,0921-8890,2018,27--43,102,Robotics and Autonomous Systems,An experimental dynamic identification & control of an overconstrained 3-DOF parallel mechanism in presence of variable friction and feedback delay,article,SHARIFZADEH201827
"Robot arms that operate in unstructured and dynamic environments often need to establish contact with a planar surface, while avoiding the appearance of excessive contact forces. This is a difficult task given that exact knowledge of the robot or the environment model parameters is not available. In this paper a novel, continuous in time, controller is designed, capable of establishing and maintaining contact of the robot with a planar surface of unknown stiffness and position. The proposed control scheme guarantees that the resulted contact force, normal to the surface, is a priori bounded by user-defined bounds, while imposing prescribed transient and steady-state performance attributes on the post-contact position and orientation error response. All remaining closed-loop signals are also kept bounded. The controller is validated via experimental studies performed on a KUKA LWR 4+ robot. Additionally, a comparison is conducted with a relative approach from the literature. The results verify the theoretical findings.",,George S. Kanakis and Fotios Dimeas and George A. Rovithakis and Zoe Doulgeri,https://www.sciencedirect.com/science/article/pii/S0921889017308266,https://doi.org/10.1016/j.robot.2018.03.005,0921-8890,2018,99--108,104,Robotics and Autonomous Systems,Prescribed contact establishment of a robot with a planar surface under position and stiffness uncertainties,article,KANAKIS201899
"For autonomous pole-climbing robots, mapping and recognition of truss-style structures is a challenging task. To build an autonomous climbing system, a truss modeling and recognition system is proposed and applied to autonomous climbing. The system consists of three parts: environment modeling, segmentation by a proposed algorithm called Pouring Algorithm, as well as Truss Parametric Expression Algorithm (TPEA). The experiments show that our study is able to model the truss and extract the parametric expression with a 7.11 mm absolute error of the pole radius and a 9.38% relative error of the pole length. In addition, an autonomous climbing experiment based on our system with a climbing robot is illustrated, verifying the ability of our work to meet the requirement of autonomous climbing.","Autonomous climbing robot, Parametric expression, Truss-style structure",Weinan Chen and Shichao Gu and Lei Zhu and Hong Zhang and Haifei Zhu and Yisheng Guan,https://www.sciencedirect.com/science/article/pii/S0921889017303093,https://doi.org/10.1016/j.robot.2018.01.002,0921-8890,2018,126--137,101,Robotics and Autonomous Systems,Representation of truss-style structures for autonomous climbing of biped pole-climbing robots,article,CHEN2018126
"In order to generally deal with the rotor-type UAV?s collision-free motion planning problem in the unknown static environment, we propose a non-holonomic solution via integration of the KF-based SLAM technique and governing force design. The traditional SLAM is modified and reduced as a low-complexity form according to the fact that too early detected obstacle information can be regarded as nearly frozen after sufficient correction. The artificial force terms are designed in a intuitive and smart way, through employment of the wall-following rule and lessons from historical and current experience, which are taught by the bat?s predation process. Further, they are converted to the real-time thrust vector expectation. Multiple simulation tests in both continuous and discrete scenes indicate that: (1) using slight sacrifice on the state estimate covariance can exchange pronounced reduction on structural complexity of the complete SLAM in return; (2) the LBAFD can not only mitigate limitations on the path oscillation, no passage between closely spaced obstacles and goal unreachability, but also lead to a high flying and exploration efficiency; (3) the integrated method demonstrates a relatively stable performance under different parameter settings and is even unconcerned to the surrounding characteristics.","Collision-free planning, SLAM, Complexity reduction, Artificial force, Learning strategy, Wall-following rule",Lei Liu and Rui Guo and Junan Wu,https://www.sciencedirect.com/science/article/pii/S0921889017303020,https://doi.org/10.1016/j.robot.2017.10.017,0921-8890,2018,132--149,100,Robotics and Autonomous Systems,A collision-free motion planning method by integrating complexity-reduction SLAM and learning-based artificial force design,article,LIU2018132
"Effective robot programming by demonstration requires the availability of multiple demonstrations to learn about all relevant aspects of the demonstrated skill or task. Typically, a human teacher must demonstrate several variants of the desired task to generate a sufficient amount of data to reliably learn it. Here a problem often arises that there is a large variability in the speed of execution across human demonstrations. This can cause problems when multiple demonstrations are compared to extract the relevant information for learning. In this paper we propose an extension of dynamic movement primitives called arc-length dynamic movement primitives, where spatial and temporal components of motion are well separated. We show theoretically and experimentally that the proposed representation can be effectively applied for robot skill learning and action recognition even when there are large variations in the speed of demonstrated movements.","Programming by demonstration, Skill learning, Action recognition, Dynamic movement primitives",Timotej Ga?par and Bojan Nemec and Jun Morimoto and Ale? Ude,https://www.sciencedirect.com/science/article/pii/S0921889017302695,https://doi.org/10.1016/j.robot.2017.11.012,0921-8890,2018,225--235,100,Robotics and Autonomous Systems,Skill learning and action recognition by arc-length dynamic movement primitives,article,GASPAR2018225
"This paper describes how to achieve highly accurate unsupervised spatial lexical acquisition from speech-recognition results including phoneme recognition errors. In most research into lexical acquisition, the robot has no pre-existing lexical knowledge. The robot acquires sequences of some phonemes as words from continuous speech signals. In a previous study, we proposed a nonparametric Bayesian spatial concept acquisition method (SpCoA) that integrates the robot?s position and words obtained by unsupervised word segmentation from uncertain syllable recognition results. However, SpCoA has a very critical problem to be solved in lexical acquisition; the boundaries of word segmentation are incorrect in many cases because of many phoneme recognition errors. Therefore, we propose an unsupervised machine learning method (SpCoA++) for the robust lexical acquisition of novel words relating to places visited by the robot. The proposed SpCoA++ method performs an iterative estimation of learning spatial concepts and updating a language model using place information. SpCoA++ can select a candidate including many words that better represent places from multiple word-segmentation results by maximizing the mutual information between segmented words and spatial concepts. The experimental results demonstrate a significant improvement of the phoneme accuracy rate of learned words relating to place in the proposed method by word-segmentation results based on place information, in comparison to the conventional methods. We indicate that the proposed method enables the robot to acquire words from speech signals more accurately, and improves the estimation accuracy of the spatial concepts.","Ambiguous speech recognition, Bayesian nonparametrics, Lexical acquisition, Place categorization, Spatial concept acquisition, Unsupervised word segmentation",Akira Taniguchi and Tadahiro Taniguchi and Tetsunari Inamura,https://www.sciencedirect.com/science/article/pii/S0921889017302178,https://doi.org/10.1016/j.robot.2017.10.013,0921-8890,2018,166--180,99,Robotics and Autonomous Systems,Unsupervised spatial lexical acquisition by updating a language model with place clues,article,TANIGUCHI2018166
"Cooperative manipulation of a rigid object is challenging and represents an interesting and active research area, especially when these robots are subject to joint and task prioritization constraints. In cooperative manipulation, a primary task is to maintain the coordination of motions, to avoid severe damage caused by the violation of kinematic constraints imposed by the closed chain mechanism. This paper proposes a kinematic controller for dual-arm cooperative manipulation that ensures safety by providing relative coordinated motion as highest priority task and joint limit avoidance and world-space trajectory following at a lower priority. The coordination of motions is based on modular relative Jacobian formulation. The approach is applicable to systems composed of redundant or non-redundant manipulators. Experiments in simulation demonstrate the behavior of the approach under different redundancy configurations. Experiments on two robots with different number of redundant motions show the applicability of the proposed approach to cooperative manipulation under joint limit constraints.","Cooperative manipulators, Dual-arm manipulation, Relative Jacobian, Joint limit avoidance, Redundancy resolution",Davide Ortenzi and Rajkumar Muthusamy and Alessandro Freddi and Andrea Monteriù and Ville Kyrki,https://www.sciencedirect.com/science/article/pii/S0921889017300672,https://doi.org/10.1016/j.robot.2017.10.005,0921-8890,2018,110--120,99,Robotics and Autonomous Systems,Dual-arm cooperative manipulation under joint limit constraints,article,ORTENZI2018110
"Although in recent years there have been quite a few studies aimed at the navigation of robots in cluttered environments, few of these have addressed the problem of robots navigating while moving a large or heavy objects. This is especially useful when transporting loads with variable weights and shapes without having to change the robot hardware. Inspired by the wide use of makeshift carts by humans, we tackle, in this work, the problem of a humanoid robot navigating in a cluttered environment while displacing a heavy load that lies on a cart-like object. We present a complete navigation scheme, from the incremental construction of a map of the environment and the computation of collision-free trajectories to the control to execute these trajectories. Our contributions are as follows: (1) a whole-body control scheme that makes the humanoid use its hands and arms to control the motions of the cart?load system (e.g. tight turns) (2) a sensorless approach to automatically select the appropriate primitive set according to the load weight (3) a motion planning algorithm to find an obstacle-free trajectory using the appropriate primitive set and the constructed map of the environment as input (4) an efficient filtering technique to remove the cart from the field of view of the robot while improving the general performances of the SLAM algorithms and (5) a continuous and consistent odometry data formed by fusing the visual and the robot odometry information. We present experiments conducted on a real Nao robot, equipped with an RGB-D sensor mounted on its head, pushing a cart with different loads. Our experiments show that the payload can be significantly increased without changing the robot?s main hardware, and therefore enacting the capacity of humanoid robots in real-life situations.","Humanoid robot, Localization and mapping, Navigation, Whole-body control, Motion planning",Antoine Rioux and Wael Suleiman,https://www.sciencedirect.com/science/article/pii/S0921889015303043,https://doi.org/10.1016/j.robot.2017.10.001,0921-8890,2018,50--62,99,Robotics and Autonomous Systems,Autonomous SLAM based humanoid navigation in a cluttered environment while transporting a heavy load,article,RIOUX201850
"This paper deals with range-only simultaneous localization and mapping (RO-SLAM), which is of particular interest in aerial robotics where low-weight range-only devices can provide a complementary continuous estimation between robot and landmarks when using radio-based sensors. Range-only sensors work at greater distances when compared to other commonly used sensors in aerial robotics and they are low-cost. However, the spherical shell uniform distribution inherent to range-only observations poses significant technological challenges, restricting the approaches that can be used to solve this problem. This paper presents an undelayed multi-hypothesis Extended Kalman Filter (EKF) approach based on Gaussian Mixture Models (GMM) and a reduced parameterization of the state vector to improve its efficiency. The paper also proposes a new robot-to-landmark and landmark-to-landmark range-only observation model for EKF-SLAM which takes advantage of the reduced parameterization. Finally, a new scheme is proposed for updating hypothesis weights based on an independence of beacon parameters. The method is firstly validated with simulations comparing the results with other state-of-the-art methods and later validated with real experiments for 3D RO-SLAM using several radio-based range-only sensors and an aerial robot.","Range-only simultaneous localization and mapping, Robot localization, Kalman filtering, Gaussian mixture models",Felipe R.Fabresse and Fernando Caballero and Iván Maza and Aníbal Ollero,https://www.sciencedirect.com/science/article/pii/S0921889017302610,https://doi.org/10.1016/j.robot.2018.02.014,0921-8890,2018,40--55,104,Robotics and Autonomous Systems,An efficient approach for undelayed range-only SLAM based on Gaussian mixtures expectation,article,RFABRESSE201840
"The underactuated hand has the advantage of adaptation for grasping irregularly shaped objects by combining the active actuators with passive springs to achieving a stable grasp. The design of the spring parameter will affect the region of the stable grasp. This paper presents a metric to design the spring stiffness to keep the tradeoff between the adaption of objects and ability of stable grasp. Firstly, the relationship between the spring stiffness and stable region is qualified and visualized according to grasp-state plane together with the spring stiffness?s delimiter between regimes. Then, a quantitative way by analytical equations and graphs is proposed to evaluate the grasp stabilization with respect to spring stiffness. Finally, applications of designing the optimal spring stiffness by giving the particular conditions are presented to validate the efficiency of the proposed method.","Underactuated fingers, The delimiter of spring stiffness, Grasp stabilization, Adaptation of grasping",Jing Cui and Shaobo Yan and Jian Hu and ZhongYi Chu,https://www.sciencedirect.com/science/article/pii/S0921889017300039,https://doi.org/10.1016/j.robot.2018.01.001,0921-8890,2018,1--12,102,Robotics and Autonomous Systems,A metric to design spring stiffness of underactuated fingers for stable grasp,article,CUI20181
