abstract,keywords,author,url,doi,issn,year,pages,volume,journal,title,ENTRYTYPE,ID
"Adaptive capacity has been described as instrumental for the development of resilience in healthcare. Yet, our theoretical understanding of adaptive capacity remains relatively underdeveloped. This research therefore aims at developing a new understanding of the nature of adaptive capacity by exploring the following research questions: 1. What constitutes adaptive capacity across different healthcare contexts? and 2. What type of enabling factors support adaptive capacity across different healthcare contexts? The study used a novel combination of qualitative methods featuring a metasynthesis of narratives based on empirical research to contribute understanding of adaptive capacity across different healthcare contexts. The findings show that adaptive capacity was found to include four forms: reframing, aligning, coping, and innovating. A framework illustrating the relatedness between the identified forms, in terms of resources, change and enablers, is provided. Based on these findings, a new definition of adaptive capacity for resilience in healthcare is proposed.","Adaptive capacity, Resilience in healthcare, Quality, Reframing, Aligning, Coping, Innovating, Definition, Conceptual framework",Hilda BÃ¸ Lyng and Carl Macrae and VeslemÃ¸y Guise and Cecilie Haraldseid-Driftland and Birte Fagerdal and Lene Schibevaag and Janne Gro Alsvik and Siri Wiig,https://www.sciencedirect.com/science/article/pii/S0003687022001338,https://doi.org/10.1016/j.apergo.2022.103810,0003-6870,2022,103810,104,Applied Ergonomics,Exploring the nature of adaptive capacity for resilience in healthcare across different healthcare contexts; a metasynthesis of narratives,article,LYNG2022103810
"Excessive physical demand at work has traditionally been connected with adverse health outcomes, but excessive sitting is now also being recognised as an occupational hazard and emerging work-related risk. Traditional preventive occupational health and ergonomics programs are useful but limited through reliance on individual behaviour change and time-diversion from productive work. A new â??Goldilocks Work Paradigmâ?? aims to optimise health and productivity by using movements of productive tasks. Using rail driving as a specific case of a highly sedentary and inflexible working environment, we construct a conceptual framework for designing better jobs, arguing that a theoretical amalgamation of the new Goldilocks Work Paradigm with System Thinking, Participatory Ergonomics, and a Risk Management Framework, is needed, for establishing a unified, strategic approachâ??a â??just rightâ?? job design model. We extend this by outlining a practical process of designing better jobs with tools that can be used to achieve it.","Systems thinking, Participatory ergonomics, Occupational health, Sedentary work, Train driving",Anjum Naweed and Janine Chapman and Corneel Vandelanotte and Stephanie E. Chappel and Andreas Holtermann and Leon Straker,https://www.sciencedirect.com/science/article/pii/S0003687022001296,https://doi.org/10.1016/j.apergo.2022.103806,0003-6870,2022,103806,105,Applied Ergonomics,â??Just Rightâ?? job design: A conceptual framework for sustainable work in rail driving using the Goldilocks Work Paradigm,article,NAWEED2022103806
"Computed Tomography (CT) is increasingly used in screening of cabin baggage in airports. The current study aimed to establish whether screening with CT confers a detection advantage over dual-view (DV) X-ray when resolution is controlled. We also evaluated whether a â??targetlessâ?? search strategy â?? in which screeners identify and reject safe items â?? improved detection relative to target-based methods. In an online study, 104 novice screeners were trained with either CT or DV, and either a targetless or a target-based search strategy. Screeners were then tested in a simulated cabin baggage screening task. CT screeners performed with greater sensitivity than DV screeners. Search strategy did not affect sensitivity, although the target-based strategy resulted in a more liberal criterion. We conclude that CT imaging confers a benefit to screening performance over DV when image resolution is controlled. This is likely due to the ability to rotate the image to resolve occlusions.",,Maximilian G. Parker and Alex Muhl-Richardson and Greg Davis,https://www.sciencedirect.com/science/article/pii/S0003687022001570,https://doi.org/10.1016/j.apergo.2022.103834,0003-6870,2022,103834,105,Applied Ergonomics,Enhanced threat detection in three dimensions: An image-matched comparison of computed tomography and dual-view X-ray baggage screening,article,PARKER2022103834
"After the onset of the COVID-19 pandemic, many office workers transitioned to working-from-home (WFH) which altered routine physical activity (PA). To understand how these workersâ?? PA were affected throughout the pandemic, PA data collected in January, April, June, and December 2020 with an activity tracker and a validated survey were analyzed. Between January and December, it was found that step counts during the weekday decreased (pÂ <Â 0.01), weekday heart rate was higher than weekends (pÂ <Â 0.01), activity-tracker and self-reported PA decreased (pÂ <Â 0.01), and sitting time increased (pÂ <Â 0.01). To understand the agreement between the objective and subjective METs, Bland-Altman analyses were completed and demonstrated an acceptable level of agreement. Findings show decreased level of PA amongst WFH office workers and that the activity tracker and survey are reliable methods of recording WFH PA.","Sedentary behavior, Wearable sensors, International physical activity questionnaire (IPAQ)",Alec Gonzales and Jia-Hua Lin and Jackie S. Cha,https://www.sciencedirect.com/science/article/pii/S0003687022001685,https://doi.org/10.1016/j.apergo.2022.103845,0003-6870,2022,103845,105,Applied Ergonomics,Physical activity changes among office workers during the COVID-19 pandemic lockdown and the agreement between objective and subjective physical activity metrics,article,GONZALES2022103845
"Studies examining the potential of augmented reality (AR) to improve assembly tasks are often unrepresentative of real assembly line conditions and assess mental workload only through subjective measurements and leads to conflicting results. We proposed a study directly carried out in industrial settings, to compare the impact of AR-based instructions to computerized instructions, on assembly effectiveness (completion time and errors) and mental workload using objective (eye tracking), subjective (NASA-TLX) and behavioral measurements (dual task paradigm). According to our results, AR did not improve effectiveness (increased assembly times and no decrease in assembly errors). Two out of three measurements indicated that AR led to more mental workload for simple assembly workstation, but equated computer instructions for complex workstation. Our data also suggest that, AR users were less able to detect external events (danger, alert), which may play an important role in the occurrence of work accidents.","Augmented reality, Industrial assembly, Mental workload",Mathilde Drouot and Nathalie {Le Bigot} and Emmanuel Bricard and Jean-Louis de Bougrenet and Vincent Nourrit,https://www.sciencedirect.com/science/article/pii/S0003687022001168,https://doi.org/10.1016/j.apergo.2022.103793,0003-6870,2022,103793,103,Applied Ergonomics,Augmented reality on industrial assembly line: Impact on effectiveness and mental workload,article,DROUOT2022103793
"Upright vacuum cleaners for home use have been replaced with lightweight cordless stick vacuum cleaners, specifically those with the center of mass (CoM) near the handle. The current study evaluated upper extremity muscular loads associated with household floor vacuuming with the high CoM stick vacuum cleaners. Twenty participants conducted vacuuming on tiled and carpeted floors with straight and curved back-and-forth motions using medium (2.92Â kg) and heavier weight (3.56Â kg) cordless stick vacuums. The myoelectric signals of their upper extremity muscles were quantified during vacuuming. Mean normalized activity ranged from 8.2% to 20.2% of the maximum contraction capacity, with greater activity when vacuuming carpeted floors with a heavier vacuum cleaner. Study findings indicate that floor vacuuming with a cordless stick vacuum may not be as ergonomically efficient as assumed by their lighter weight. Instead, it is a physically demanding housekeeping activity that needs ergonomic attention.","Housekeeping, Vacuum cleaner, Electromyography",Yujin Kwon and Gwanseob Shin,https://www.sciencedirect.com/science/article/pii/S0003687022001442,https://doi.org/10.1016/j.apergo.2022.103821,0003-6870,2022,103821,104,Applied Ergonomics,Upper extremity muscle activity when vacuuming floors with cordless stick vacuum cleaners,article,KWON2022103821
"Purpose Three feasible cooling methods for treatment of hyperthermic individuals in the military, that differed considerably in water volume needed (none to ~80 L), were evaluated. Methods Ten male soldiers were cooled following exercise-induced hyperthermia (rectal temperature (Tre) â?¼39.5Â Â°C) using ventilation by fanning (1.7Â mÂ sâ??1), ventilation by fanning (1.7Â mÂ sâ??1) while wearing a wet t-shirt (250Â mLâ??27Â Â°C water) and tarp assisted cooling with oscillations (80Â L of 27.2Â Â±Â 0.5Â Â°C water; TACO). Results Cooling rates were higher using TACO (0.116Â Â±Â 0.032Â Â°C minâ??1) compared to ventilation (0.065Â Â±Â 0.011Â Â°C minâ??1, P<0.001) and ventilation in combination with a wet t-shirt (0.074Â Â±Â 0.020Â Â°C minâ??1, P=0.002). Time to cool (TTC) to Tre=38.2 Â°C for TACO was shorter (14Â Â±Â 4Â min) compared to ventilation only (20Â Â±Â 5Â min; P=0.018), but not to ventilation while wearing a wet t-shirt (18Â Â±Â 6Â min; P=0.090). Conclusions TACO may be an acceptable, efficient and feasible cooling method in case of exertional heat stroke. However, in case of limited water availability, transportat should be prioritized, and cooling of any form should be implemented while waiting for and during transport.","Cooling, Exertional heat stroke, Military",Lisa Klous and Femke {van Diemen} and Silke Ruijs and Nicola Gerrett and Hein Daanen and Marijne {de Weerd} and Bertil Veenstra and Koen Levels,https://www.sciencedirect.com/science/article/pii/S0003687022000230,https://doi.org/10.1016/j.apergo.2022.103700,0003-6870,2022,103700,102,Applied Ergonomics,Efficiency of three cooling methods for hyperthermic military personnel linked to water availability,article,KLOUS2022103700
"Reaction forces from nutrunner tools constitute a risk of developing MSDs. However, recommendations for sustainable reaction force levels are lacking. The aim of this study was to inform recommendations regarding reaction load exposures from right-angle nutrunners. Through a psychophysics approach, experienced assembly workers subjectively assessed reaction loads when using a nutrunner in six combinations of tool tightening strategy, work-pace and screw-joint stiffness. Electromyography, tool and joint parameters were measured. Regardless of tightening strategy, joint stiffness and work-pace combinations, no large differences in acceptable tightening torque, peak reaction force, and handle displacement were observed. However, acceptable jerk and impulse differed substantially between the TurboTightÂ® (high-acceleration) and QuickStepÂ® (conventional) tightening strategies. Although the TurboTightÂ® strategy overall showed reduced peak muscular activities compared to the QuickStepÂ®, the participant-rated acceptable torque levels were similar, plausibly due to TurboTightsâ?? high jerk levels. Jerk and impulse are hypothesized to influence the perception of reaction loads.","Assembly work, Power tools, Electromyography, Ergonomics assessment",A. Mazaheri and M. Forsman and R. Haettel and L.M. Rose,https://www.sciencedirect.com/science/article/pii/S0003687022000990,https://doi.org/10.1016/j.apergo.2022.103776,0003-6870,2022,103776,103,Applied Ergonomics,Reaction force exposure for tightening tool users: A psychophysical based experimental study of electric right-angle nutrunners,article,MAZAHERI2022103776
"Presented is a framework that uses pattern classification methods to incrementally morph whole-body movement patterns to investigate how personal (sex, military experience, and body mass) and load characteristics affect the survivability tradespace: performance, musculoskeletal health, and susceptibility to enemy action. Sixteen civilians and 12 soldiers performed eight military-based movement patterns under three body-borne loads: â?¼5.5Â kg, â?¼22Â kg, and â?¼38Â kg. Our framework reduces dimensionality using principal component analysis and uses linear discriminant analysis to classify groups and morph movement patterns. Our framework produces morphed whole-body movement patterns that emulate previously published changes to the survivability tradespace caused by body-borne loads. Additionally, we identified that personal characteristics can greatly impact the tradespace when carrying heavy body-borne loads. Using our framework, military leaders can make decisions based on objective information for armour procurement, employment of armour, and battlefield performance, which can positively impact operational readiness and increase overall mission success.","Military, Pattern classification, Principal component analysis",Matthew P. Mavor and Kristina M. Gruevski and Gwyneth B. Ross and Mohammadhossein Akhavanfar and Allison L. Clouthier and Linda L.M. Bossi and Thomas Karakolis and Ryan B. Graham,https://www.sciencedirect.com/science/article/pii/S0003687022001326,https://doi.org/10.1016/j.apergo.2022.103809,0003-6870,2022,103809,104,Applied Ergonomics,"A data-driven framework for assessing soldier performance, health, and survivability",article,MAVOR2022103809
"In a concurrent multitasking environment, performing many types of tasks increases task complexity, and working long hours makes a person susceptible to mental fatigue. Emerging technologies may lead to more task interruptions. This study examines the effects of task attributes and mental fatigue on interrupted task performance in a concurrent multitasking environment. Thirty-four participants performed the MATB-â?¡ under eight conditions (two-level task interruption, two-level task complexity, two-level fatigue). The results revealed the significant interaction effects of interruptionÂ Ã?Â task complexity and of interruptionÂ Ã?Â fatigue state. The findings show that more time is required to return to a complex primary task, and there are differences among subtask types. Mental fatigue negatively affects primary task performance, workload, and the resumption lag after an interruption. The findings are explained by the increasing information cues needed to resume complex tasks and the negative effect of fatigue on memory activation.","Interruption, MATB-â?¡, Multitasking environment",Yueyuan Chen and Weining Fang and Beiyuan Guo and Haifeng Bao,https://www.sciencedirect.com/science/article/pii/S0003687022000874,https://doi.org/10.1016/j.apergo.2022.103764,0003-6870,2022,103764,102,Applied Ergonomics,The moderation effects of task attributes and mental fatigue on post-interruption task performance in a concurrent multitasking environment,article,CHEN2022103764
"The COVID-19 pandemic drastically changed the delivery of nursing care in U.S. critical care settings. The purpose of this study was to describe nursesâ?? perceptions of the critical care work system during the COVID-19 pandemic in the U.S. We conducted interviews with experienced critical care nurses who worked during the pandemic and analyzed these data using deductive content analysis framed by the Systems Engineering Initiative for Patient Safety (SEIPS) 2.0 model. Concepts include the critical care work system structures, nursing care processes, outcomes, and adaptations during the pandemic. Our findings revealed a description of the critical care work system framed by the SEIPS 2.0 model. We suggest how human factors engineers can utilize a human factors and engineering approach to maximize the adaptations critical care nurses made to their work system during the pandemic.","Critical care, Nursing, Care delivery, Work system, COVID-19, Redesign",Claire Bethel and Jessica G. Rainbow and Karen Johnson,https://www.sciencedirect.com/science/article/pii/S0003687022000357,https://doi.org/10.1016/j.apergo.2022.103712,0003-6870,2022,103712,102,Applied Ergonomics,A qualitative descriptive study of the COVID-19 pandemic: Impacts on nursing care delivery in the critical care work system,article,BETHEL2022103712
"In electric buses, the heating, ventilation and air conditioning (HVAC) system is responsible for up to 50% of the energy consumption, thereby significantly affecting the efficiency. It is therefore necessary to identify improved thermal settings for the bus cabin to minimize the energy consumption, while guaranteeing good thermal comfort. To achieve this goal, this paper presents the results of climatic measurements in an electric bus in Berlin, Germany. These measurements were performed for outer temperatures between 5.3Â Â°C and 7.8Â Â°C and four cabin temperature settings. During the measurements, several climatic parameters and the energy consumption were measured, whereas the thermal comfort (TC) was evaluated via 71 passengersâ?? surveys. The results show that the climatic conditions in the bus vary greatly depending on the position (up to 3Â K difference in mean air temperature) and height (up to 8Â K/m temperature-to-height ratio). Additionally, the surveys show that the mean value of the thermal comfort parameter TC is minimized to a value of 0.15 (corresponding to â??comfortableâ? thermal perception) for a set temperature of 21Â Â°C, whereas the thermal conditions are perceived as acceptable even with heating off.","Electric buses, HVAC system, Thermal comfort, Energy efficiency",Francesco Cigarini and Peer Schminkel and Michael Sonnekalb and Pascal Best and Dietmar GÃ¶hlich,https://www.sciencedirect.com/science/article/pii/S000368702200179X,https://doi.org/10.1016/j.apergo.2022.103856,0003-6870,2022,103856,105,Applied Ergonomics,Determination of improved climatic conditions for thermal comfort and energy efficiency in electric buses,article,CIGARINI2022103856
"Canadian ergonomics professionals from the Association of Canadian Ergonomists (ACE) and Board of Canadian Registered Safety Professionals (BCRSP) participated in a web-based survey of their awareness, use, and factors influencing use of ergonomics musculoskeletal disorder (MSD) risk assessment tools. A total of 791 respondents (21.0% response rate) participated in the survey. Certified ergonomics professionals represented an important subpopulation of MSD risk assessment tool users, however; the vast majority (86.4%) of users within Canada were certified safety professionals. Average tool use varied between ACE and BCRSP groups, where ACE respondents on average use more tools than BCRSP respondents, however the top 10 tools used were similar between the groups. Over 45% of assessment tools were learned at school and average tool use was not influenced by years of experience or continuing education.","Ergonomics, Musculoskeletal disorders, Risk assessment",Peter JH. Beliveau and Heather Johnston and Dwayne {Van Eerd} and Steven L. Fischer,https://www.sciencedirect.com/science/article/pii/S0003687022000631,https://doi.org/10.1016/j.apergo.2022.103740,0003-6870,2022,103740,102,Applied Ergonomics,Musculoskeletal disorder risk assessment tool use: A Canadian perspective,article,BELIVEAU2022103740
"This paper presents partial results from the Horizon2020 PROACTIVE project, following a set of literature reviews and surveys conducted with first responder organisations and rail security experts. Qualitative and quantitative data from two surveys are being presented. The results provide an overview of the CBRNe (Chemical, Biological, Radiological, Nuclear and explosive) preparedness and response capabilities of railway stakeholders and how these relate to a wider context represented by CBRNe first responders. The results highlight a set of challenges as well as five core skills that railway staff need to develop or improve: 1) understand the specific characteristics of the CBRNe threat, 2) develop basic response measures, 3) cooperate with authorities and train with specialised first responders, 4) improve public awareness about this threat, and 5) optimise crisis communication. In line with these, project PROACTIVE will further help update rail crisis management plans with practical recommendations concerning the CBRNe threat.","Rail security, Capacity building, Emergency response, Transport, Terrorism",Grigore M. HavÃ¢rneanu and Laura Petersen and Andreas Arnold and Danielle Carbon and Thomas GÃ¶rgen,https://www.sciencedirect.com/science/article/pii/S0003687022000758,https://doi.org/10.1016/j.apergo.2022.103752,0003-6870,2022,103752,102,Applied Ergonomics,Preparing railway stakeholders against CBRNe threats through better cooperation with security practitioners,article,HAVARNEANU2022103752
"3D gestural technology for HCI could transform the way people interact with computing systems. There are traditionally two approaches to developing gestural technology systems: a human-based approach where usability is maximized and a technology-based approach where system accuracy is maximized. The tradeoff between usability and accuracy may negatively affect the overall trust and reliability in the system. Therefore, this study seeks to redefine the human-based approach to gestural system development by introducing a bottom-up approach to identifying the lower-level features that produce a gesture, thus allowing the technology to accurately recognize features. A user elicitation study was performed, and gestures were classified according to a novel feature extraction gesture taxonomy and a traditional taxonomy of classifying gestures as a unit. The feature-extraction approach revealed several advantages because it fosters a bottom-up approach to identifying gesture features. Using this approach may mitigate the effects of the usability-accuracy tradeoff in gestural system development.","3D gestural systems, Human-computer interaction, Computer system development",Katherina A. Jurewicz and David M. Neyens,https://www.sciencedirect.com/science/article/pii/S0003687022001569,https://doi.org/10.1016/j.apergo.2022.103833,0003-6870,2022,103833,105,Applied Ergonomics,Redefining the human factors approach to 3D gestural HCI by exploring the usability-accuracy tradeoff in gestural computer systems,article,JUREWICZ2022103833
"Wearable robotic systems, such as exoskeletons, are designed to assist human motion; however, they are typically only studied during level walking. Before exoskeletons are broadly integrated into unstructured environments, it will be important to evaluate exoskeletons in a broader set of relevant tasks. A balance beam traverse was used to represent a constrained foot placement task for examining balance and stability. Participants (nÂ =Â 17) completed the task in their own shoes (Pre-Exoskeleton and Post-Exoskeleton trials), and when wearing a lower-limb exoskeleton (Dephy ExoBoot) in both powered and unpowered states. Data were collected via inertial measurement units (on the torso and feet) and analyzed on a pooled level (with data from all participants) and on an individual level (participant-specific confidence intervals). When examining pooled data, it was observed that the exoskeleton had mixed effects on stride stability metrics. When compared to the Post-Exoskeleton shoe control, it was observed that stride duration was increased when wearing the exoskeleton (both powered and unpowered states), while normalized stride length and stride speed were not affected. Despite the changes in stride stability, overall balance (as measured by torso sway) remained unaffected by exoskeleton state. On an individual level, it was observed that not all participants followed these general trends, and within each metric, some increased, some decreased, and some had no change in the Powered Exoskeleton condition when compared to the Post-Exoskeleton Shoe condition: normalized stride length (0% increased, 12% decreased, 88% no change), stride duration (35% increased, 0% decreased, 65% no change), and torso sway (0% increased, 12% decreased, 88% no change). Our findings suggest that the lower-limb exoskeleton evaluated can be used during tasks that require balancing, and we recommend that balancing tasks be included in standards for exoskeleton evaluation.","IMU, Wearable sensor, Standards development, Walking, Gait characteristics",Sarah Gonzalez and Paul Stegall and Stephen M. Cain and Ho Chit Siu and Leia Stirling,https://www.sciencedirect.com/science/article/pii/S0003687022000916,https://doi.org/10.1016/j.apergo.2022.103768,0003-6870,2022,103768,103,Applied Ergonomics,Assessment of a powered ankle exoskeleton on human stability and balance,article,GONZALEZ2022103768
"Although the objective assessment of mental workload has been a focus of human factors research, few studies have investigated stakeholders' attitudes towards its implementation in real workplaces. The present study addresses this research gap by surveying NÂ =Â 702 managers in three European countries (Germany, United Kingdom, Spain) about their expectations and concerns regarding sensor-based monitoring of employee mental workload. The data confirm the relevance of expectations regarding improvements of workplace design and employee well-being, as well as concerns about restrictions of employees' privacy and sovereignty, for the implementation of workload monitoring. Furthermore, Bayesian regression models show that the examined expectations have a substantial positive association with managersâ?? willingness to support workload monitoring in their company. Privacy concerns are identified as a significant barrier to the acceptance of workload monitoring, both in terms of their prevalence among managers and their strong negative relationship with monitoring support.","Mental workload, Monitoring, Privacy concerns",Sebastian PÃ¼tz and Vera Rick and Alexander Mertens and Verena Nitsch,https://www.sciencedirect.com/science/article/pii/S000368702200062X,https://doi.org/10.1016/j.apergo.2022.103739,0003-6870,2022,103739,102,Applied Ergonomics,Using IoT devices for sensor-based monitoring of employees' mental workload: Investigating managersâ?? expectations and concerns,article,PUTZ2022103739
"Background and aims Musculoskeletal (MSK) injuries among gastroenterologists are common. Our study describes risk factors and consequences of injury by comparing provider-specific anthropometric and objective procedural data to self-reported injury patterns. Methods A validated MSK symptom survey was sent to gastroenterologists to gauge prevalence, distribution, and severity of active injury. Respondentsâ?? procedural activities over 7 years were collected via an endoscopic database. Results 64 surveys were completed. 54 respondents had active pain; 53.1% reported activity-limiting injury. Activity-limiting injuries lead to longer colonoscopy times (25.3 vs. 22.1Â min, PÂ =Â 0.03) and lower procedural volumes (532 vs. 807, PÂ =Â 0.01). Hand/wrist injuries yielded longer colonoscopy insertion times (9.35 vs. 8.21Â min, PÂ =Â 0.03) and less hands-on scope hours (81.2 vs. 111.7Â h, PÂ =Â 0.04). Higher esophagogastroduodenoscopy volume corelated with shoulder injury (336.5 vs. 243.1 EGDs/year, PÂ =Â 0.04). Females had more foot injuries (PÂ =Â 0.04). Conclusion Activity-limiting MSK symptoms/injuries affect over 50% of endoscopists with negative impact on procedural volume and efficiency.","Endoscopy, Colonoscopy, Ergonomics, Injury, Disability, Musculoskeletal, Pain, Occupational injury",Alexander T. Miller and Michelle B. Herberts and Stephanie L. Hansel and Jean C. Fox and M. Susan Hallbeck and John League and Chadrick Hinson and Carol {Van Dyke} and Joseph A. Murray,https://www.sciencedirect.com/science/article/pii/S0003687022001284,https://doi.org/10.1016/j.apergo.2022.103805,0003-6870,2022,103805,104,Applied Ergonomics,Procedural and anthropometric factors associated with musculoskeletal injuries among gastroenterology endoscopists,article,MILLER2022103805
"This study explored the possibility of applying personalized takeover requests (TORs) in an automated driving system (ADS), which required drivers to regain control when the system reached its limits. A driving simulator experiment was conducted to investigate how speech-based TOR voices impacted driver performance in takeover scenarios with two lead time conditions in conditionally automated driving (level 3). Eighteen participants drove in three sessions, with each session having a different TOR voice (a synthesized male voice, a synthesized female voice, and a significant other voice). Two scenarios with a lead time of 5Â s and two scenarios with a lead time of 12Â s were provided per session. The driver takeover time and quality data were collected. A follow-up interview was conducted to gain a clearer understanding of the driversâ?? psychological feelings about each TOR voice during takeovers. Changes in takeover time and takeover quality caused by TOR voices were similar in both lead time conditions, except for the lateral acceleration. The synthesized male voice led to a larger maximum lateral acceleration than the other two voices in the 5Â s condition. Interestingly, most drivers preferred choosing the synthesized female voice for future takeovers and showed negative attitudes toward the significant other voice. Our results implied that choosing TOR voices should consider the driversâ?? daily voice-usage habits as well as specific context of use, and personalized TOR voices should be incorporated into the ADS prudently.","Conditionally automated driving, Speech-based takeover requests, Personalized voices, Takeover performance",Yi Wang and Wei Zhang and Ronggang Zhou,https://www.sciencedirect.com/science/article/pii/S0003687022000187,https://doi.org/10.1016/j.apergo.2022.103695,0003-6870,2022,103695,101,Applied Ergonomics,Speech-based takeover requests in conditionally automated driving: Effects of different voices on the driver takeover performance,article,WANG2022103695
"Development of adaptive aids to support human performance in complex systems is a cornerstone of human factors. Research in this area has led to a diversity of ideas regarding potential activation methods. However, little guidance has been provided on how to select among aid activation methods, and this lack of guidance could hinder adaptive aid development and deployment. Within the current paper, we review available methods of aid activation and describe a process for developing and validating adaptive aiding systems. We focus on supporting system designers who wish to select the ideal aid activation method for an intended application. The process that we recommend is an empirical approach to evaluate the feasibility, costs, and benefits of various potential methods of aid activation. This methodological framework will support practitioners making critical decisions about the design of aiding systems.","Adaptive aiding, System design, Human performance",Eric T. Greenlee and Gregory J. Funke and Lucas J. Hess and Michael A. Vidulich,https://www.sciencedirect.com/science/article/pii/S0003687021003240,https://doi.org/10.1016/j.apergo.2021.103677,0003-6870,2022,103677,101,Applied Ergonomics,Optimizing aid activation in adaptive and non-adaptive aiding systems: A framework for design and validation,article,GREENLEE2022103677
"With the rapid rise in unmanned aerial vehicles (UAVs) for military and civil first-person applications like infrastructure inspection, there is an increased need for skilled UAV operators. However, research on effective training of UAV pilots has not kept pace with the demand. How much autonomy should be onboard, how much training, and how much control humans should have are still points of debate. To help fill this gap, this paper examines how different training programs and levels of control autonomy affect training outcomes for people operating a UAV in inspection tasks with high onboard autonomy. Results revealed a cost-benefit trade space in that those top performers with both lower-level teleoperation and higher-level supervisory control training could achieve the best performance, but with higher variability, as compare to those who received just supervisory control training. Another important finding was that those trainees who were overconfident were more likely to spend too much time micro-controlling the UAV, and also 15 times more likely to crash. Given that commercial UAV licensing is expected to significantly increase in the next few years, these results suggest more work is needed to determine how to mitigate overconfidence bias both through training and design.","Supervisory control, Drone, UAV, Pilot training",Songpo Li and Mary L. Cummings and Benjamin Welton,https://www.sciencedirect.com/science/article/pii/S0003687021002271,https://doi.org/10.1016/j.apergo.2021.103580,0003-6870,2022,103580,98,Applied Ergonomics,Assessing the impact of autonomy and overconfidence in UAV first-person view training,article,LI2022103580
"Overhead work is an important risk factor associated with musculoskeletal disorders of the neck and shoulder region. This study aimed to propose and evaluate a passive head/neck supporting exoskeleton (HNSE) as a potential ergonomic intervention for overhead work applications. Fourteen male participants were asked to perform a simulated overhead task of fastening/unfastening nut in 4 randomized sessions, characterized by two variables: neck extension angle (40% and 80% of neck maximum range of motion) and exoskeleton condition (wearing and not wearing the HNSE). Using the HNSE, significantly alleviated perceived discomfort in the neck (p-valueÂ =Â 0.009), right shoulder (p-valueÂ =Â 0.05) and left shoulder (p-valueÂ =Â 0.02) and reduced electromyographic activity of the right (p-valueÂ =Â 0.005) and left (p-valueÂ =Â 0.01) sternocleidomastoid muscles. However, utilizing the exoskeleton caused a remarkable increase in right (p-valueÂ =Â 0.04) and left (p-valueÂ =Â 0.05) trapezius electromyographic activities. Performance was not significantly affected by the HNSE. Although the HNSE had promising effects with respect to discomfort and muscular activity in the static overhead task, future work is still needed to investigate its effect on performance and to provide support for the generalizability of study results.","Exoskeletons, Overhead work, Ergonomic design, Musculoskeletal disorders",Ehsan Garosi and Adel Mazloumi and Amir Homayoun Jafari and Ahmadreza Keihani and Mansour Shamsipour and Ramin Kordi and Zeinab Kazemi,https://www.sciencedirect.com/science/article/pii/S0003687022000229,https://doi.org/10.1016/j.apergo.2022.103699,0003-6870,2022,103699,101,Applied Ergonomics,Design and ergonomic assessment of a passive head/neck supporting exoskeleton for overhead work use,article,GAROSI2022103699
"Complaints of musculoskeletal pain are common among employees who stand for prolonged periods. This study sought to determine if an anti-fatigue mat (AFM) could uniquely affect low back pain (LBP), low back posture, and foot-floor interface responses in individuals prone to developing LBP (termed pain developers (PDs)) during prolonged standing experiments compared to those who do not develop LBP under the same exposures (termed non pain developers (NPDs)). Sixteen volunteers (8 PDs and 8 NPDs) were recruited based on their pain-development tendencies, which were established in previous standing experiments. They visited the laboratory on two separate days for 60Â min of light manual work while standing on either a rigid floor or AFM. All participants were asymptomatic at the beginning of each experimental session. The amount of LBP experienced during the standing exposure, measured via a visual analogue scale, was reduced (pÂ =Â 0.03) in the PD group when on the AFM (3.6Â Â±Â 6Â mm) compared to the rigid floor (6.8Â Â±Â 7Â mm). LBP levels remained low and unchanged (pÂ =Â 0.5) between the AFM (2.4Â Â±Â 5Â mm) and rigid floor (1.6Â Â±Â 2Â mm) conditions for the NPD group. Neither postural nor foot-floor interface measures correlated with this unique reduction of LBP for the PD group when standing on the AFM. The AFM did, however, increase centre of pressure excursion (NPD 55% increase; PD 35% increase) and tended to increase the number of body weight shifts (NPD 116% increase; PD 54% increase) in both the PD and NPD groups. These findings suggest that AFMs may selectively benefit individuals prone to developing standing-induced back pain by facilitating subtle movements at the foot-floor interface.","Anti-fatigue mats, Low back pain, Prolonged standing",Taylor B. Winberg and Michal N. Glinka and Kaitlin M. Gallagher and Tyler B. Weaver and Andrew C. Laing and Jack P. Callaghan,https://www.sciencedirect.com/science/article/pii/S0003687021003082,https://doi.org/10.1016/j.apergo.2021.103661,0003-6870,2022,103661,100,Applied Ergonomics,Anti-fatigue mats can reduce low back discomfort in transient pain developers,article,WINBERG2022103661
